EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevelID,EducationLevel
920B-7B40,Berkly,Bellson,Male,26,Some Travel,Technology,22,CA,Asian or Asian American,3,Information Systems,Software Engineer,Married,52390,1,Yes,2015-04-21,No,7,4,5,3,PR5973,4/22/2022,4,2,2,3,1,3,4,4,3,Bachelors 
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,PR2052,1/19/2018,3,3,3,3,0,2,4,3,4,Masters 
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,PR2777,1/19/2019,3,5,4,2,3,5,3,2,4,Masters 
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,PR3623,1/19/2020,4,4,2,3,2,5,5,5,4,Masters 
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,PR4591,1/18/2021,3,4,2,2,2,3,3,2,4,Masters 
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,PR5652,1/18/2022,5,5,3,2,1,2,4,3,4,Masters 
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,PR2625,11/3/2018,5,4,3,2,3,4,3,3,4,Masters 
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,PR3445,11/3/2019,5,3,4,1,0,2,3,2,4,Masters 
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,PR4389,11/2/2020,3,2,2,1,1,4,4,3,4,Masters 
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,PR5426,11/2/2021,5,4,5,1,0,2,3,2,4,Masters 
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,PR6541,11/2/2022,2,2,4,1,2,4,4,4,4,Masters 
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,PR2008,1/1/2018,5,5,3,2,2,3,4,3,1,No Formal Qualifications
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,PR2730,1/1/2019,5,4,3,1,1,5,5,4,1,No Formal Qualifications
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,PR3566,1/1/2020,4,4,3,3,1,3,3,2,1,No Formal Qualifications
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,PR4526,12/31/2020,5,3,5,1,0,2,5,5,1,No Formal Qualifications
41EC-F2AA,Antoinette,Dreamer,Female,26,Frequent Traveller,Technology,42,CA,Asian or Asian American,1,Computer Science,Data Scientist,Married,56966,1,No,2015-05-04,No,7,4,5,2,PR5581,12/31/2021,5,3,5,2,3,5,3,2,1,No Formal Qualifications
1C57-5F2A,Persis,Vineall,Female,27,Some Travel,Technology,42,CA,White,3,Computer Science,Software Engineer,Married,33606,2,No,2015-05-07,No,7,0,0,2,PR2327,5/15/2018,3,3,3,1,3,5,3,3,3,Bachelors 
1C57-5F2A,Persis,Vineall,Female,27,Some Travel,Technology,42,CA,White,3,Computer Science,Software Engineer,Married,33606,2,No,2015-05-07,No,7,0,0,2,PR3087,5/15/2019,5,5,5,2,0,3,5,4,3,Bachelors 
1C57-5F2A,Persis,Vineall,Female,27,Some Travel,Technology,42,CA,White,3,Computer Science,Software Engineer,Married,33606,2,No,2015-05-07,No,7,0,0,2,PR3973,5/14/2020,4,4,3,3,0,2,4,4,3,Bachelors 
1C57-5F2A,Persis,Vineall,Female,27,Some Travel,Technology,42,CA,White,3,Computer Science,Software Engineer,Married,33606,2,No,2015-05-07,No,7,0,0,2,PR4968,5/14/2021,4,2,2,1,3,5,5,4,3,Bachelors 
1C57-5F2A,Persis,Vineall,Female,27,Some Travel,Technology,42,CA,White,3,Computer Science,Software Engineer,Married,33606,2,No,2015-05-07,No,7,0,0,2,PR6048,5/14/2022,3,4,4,1,1,4,3,3,3,Bachelors 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR04,1/4/2013,5,3,2,2,0,2,3,2,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR1382,1/3/2017,3,2,3,3,2,2,3,3,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR156,1/4/2014,5,3,5,3,3,4,3,2,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR2013,1/3/2018,4,2,4,3,2,5,4,3,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR2736,1/3/2019,4,5,2,1,1,5,3,2,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR3573,1/3/2020,5,5,2,1,0,3,5,4,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR443,1/4/2015,5,3,3,3,0,5,3,2,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR4535,1/2/2021,5,5,5,3,3,2,4,3,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR5590,1/2/2022,3,2,4,1,0,2,3,2,2,High School 
0678-748A,Maurits,Farmery,Male,25,Some Travel,Sales,4,CA,Native Hawaiian ,2,Economics,Sales Executive,Divorced,57698,2,Yes,2015-05-11,Yes,6,5,6,2,PR854,1/4/2016,5,3,4,2,1,3,5,4,2,High School 
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,5,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,PR2711,12/22/2018,5,2,4,3,1,2,3,2,5,Doctorate
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,5,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,PR3541,12/22/2019,3,5,3,2,1,4,3,2,5,Doctorate
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,5,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,PR4497,12/21/2020,5,3,3,2,1,2,4,4,5,Doctorate
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,5,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,PR5549,12/21/2021,3,3,2,1,0,5,4,3,5,Doctorate
A896-CDE2,Wrennie,Quinton,Female,25,Some Travel,Technology,16,CA,White,5,Information Systems,Software Engineer,Married,28317,0,Yes,2015-05-13,No,7,4,6,5,PR6677,12/21/2022,4,4,4,3,1,4,3,3,5,Doctorate
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,PR2275,4/22/2018,4,2,5,1,1,2,5,4,4,Masters 
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,PR3021,4/22/2019,5,4,2,2,2,4,3,2,4,Masters 
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,PR3899,4/21/2020,5,2,5,2,0,2,4,4,4,Masters 
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,PR4891,4/21/2021,4,5,4,3,0,4,5,4,4,Masters 
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing ,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,PR5970,4/21/2022,4,2,2,2,1,5,3,2,4,Masters 
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,PR2551,9/19/2018,5,5,2,1,1,2,4,3,1,No Formal Qualifications
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,PR3359,9/19/2019,4,4,3,3,2,5,5,4,1,No Formal Qualifications
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,PR4290,9/18/2020,3,5,5,3,0,4,5,5,1,No Formal Qualifications
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,PR5319,9/18/2021,3,3,4,2,0,2,5,5,1,No Formal Qualifications
5741-0022,Rosene,Larmett,Female,25,Some Travel,Technology,43,CA,Asian or Asian American,1,Computer Science,Engineering Manager,Divorced,190198,2,No,2015-05-18,No,7,0,2,3,PR6425,9/18/2022,3,2,4,2,3,4,3,2,1,No Formal Qualifications
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,PR2407,6/25/2018,1,3,2,2,1,1,4,4,4,Masters 
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,PR3180,6/25/2019,5,2,3,3,1,2,3,2,4,Masters 
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,PR4082,6/24/2020,2,3,4,1,1,1,5,4,4,Masters 
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,PR5086,6/24/2021,4,3,5,2,1,4,3,2,4,Masters 
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,PR6182,6/24/2022,5,5,3,1,3,2,4,4,4,Masters 
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Native Hawaiian ,3,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,PR2482,7/31/2018,5,3,5,2,0,2,4,4,3,Bachelors 
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Native Hawaiian ,3,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,PR3272,7/31/2019,4,5,2,3,3,4,3,2,3,Bachelors 
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Native Hawaiian ,3,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,PR4180,7/30/2020,5,3,3,1,0,2,3,3,3,Bachelors 
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Native Hawaiian ,3,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,PR5196,7/30/2021,4,2,4,2,1,4,5,4,3,Bachelors 
D825-CC31,Debera,Extence,Female,25,Some Travel,Technology,5,NY,Native Hawaiian ,3,Computer Science,Machine Learning Engineer,Divorced,44082,1,No,2015-05-24,No,7,3,4,2,PR6299,7/30/2022,3,3,4,3,0,3,3,3,3,Bachelors 
59F5-F57D,Lilly,Nancarrow,Female,26,Frequent Traveller,Technology,17,CA,White,2,Information Systems,Senior Software Engineer,Married,59981,1,Yes,2015-05-25,No,7,1,5,2,PR2199,3/21/2018,4,4,3,3,3,5,5,4,2,High School 
59F5-F57D,Lilly,Nancarrow,Female,26,Frequent Traveller,Technology,17,CA,White,2,Information Systems,Senior Software Engineer,Married,59981,1,Yes,2015-05-25,No,7,1,5,2,PR2938,3/21/2019,3,3,2,2,2,5,4,4,2,High School 
59F5-F57D,Lilly,Nancarrow,Female,26,Frequent Traveller,Technology,17,CA,White,2,Information Systems,Senior Software Engineer,Married,59981,1,Yes,2015-05-25,No,7,1,5,2,PR3798,3/20/2020,4,5,3,1,0,5,3,3,2,High School 
59F5-F57D,Lilly,Nancarrow,Female,26,Frequent Traveller,Technology,17,CA,White,2,Information Systems,Senior Software Engineer,Married,59981,1,Yes,2015-05-25,No,7,1,5,2,PR4783,3/20/2021,3,3,3,3,1,4,5,5,2,High School 
59F5-F57D,Lilly,Nancarrow,Female,26,Frequent Traveller,Technology,17,CA,White,2,Information Systems,Senior Software Engineer,Married,59981,1,Yes,2015-05-25,No,7,1,5,2,PR5852,3/20/2022,3,4,4,2,2,4,4,3,2,High School 
E430-E462,Marvin,Switland,Male,28,Some Travel,Technology,38,IL,White,3,Information Systems,Senior Software Engineer,Married,194982,1,No,2015-05-25,No,7,2,7,2,PR2556,9/23/2018,4,5,4,2,0,5,3,3,3,Bachelors 
E430-E462,Marvin,Switland,Male,28,Some Travel,Technology,38,IL,White,3,Information Systems,Senior Software Engineer,Married,194982,1,No,2015-05-25,No,7,2,7,2,PR3366,9/23/2019,5,4,3,2,3,4,3,3,3,Bachelors 
E430-E462,Marvin,Switland,Male,28,Some Travel,Technology,38,IL,White,3,Information Systems,Senior Software Engineer,Married,194982,1,No,2015-05-25,No,7,2,7,2,PR4297,9/22/2020,5,2,5,2,2,4,3,3,3,Bachelors 
E430-E462,Marvin,Switland,Male,28,Some Travel,Technology,38,IL,White,3,Information Systems,Senior Software Engineer,Married,194982,1,No,2015-05-25,No,7,2,7,2,PR5325,9/22/2021,4,2,2,3,1,3,4,3,3,Bachelors 
E430-E462,Marvin,Switland,Male,28,Some Travel,Technology,38,IL,White,3,Information Systems,Senior Software Engineer,Married,194982,1,No,2015-05-25,No,7,2,7,2,PR6431,9/22/2022,5,2,3,3,2,5,4,3,3,Bachelors 
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,2,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,PR2541,9/9/2018,3,4,5,2,1,3,4,3,2,High School 
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,2,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,PR3346,9/9/2019,5,2,4,2,2,2,5,4,2,High School 
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,2,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,PR4272,9/8/2020,3,3,2,3,1,3,4,4,2,High School 
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,2,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,PR5299,9/8/2021,4,2,4,3,0,4,4,3,2,High School 
9F02-0D39,Bell,Di Biasi,Female,27,Some Travel,Technology,9,CA,White,2,Computer Science,Analytics Manager,Married,252301,1,No,2015-05-30,No,7,1,6,5,PR6405,9/8/2022,4,4,5,3,1,5,5,4,2,High School 
74F3-DF3D,Lian,Ouslem,Female,25,Some Travel,Human Resources,22,NY,Black or African American,2,Economics,HR Executive,Divorced,49131,1,No,2015-05-30,No,7,2,6,2,PR2418,6/30/2018,4,5,4,3,2,3,3,3,2,High School 
74F3-DF3D,Lian,Ouslem,Female,25,Some Travel,Human Resources,22,NY,Black or African American,2,Economics,HR Executive,Divorced,49131,1,No,2015-05-30,No,7,2,6,2,PR3194,6/30/2019,3,5,4,1,0,3,3,2,2,High School 
74F3-DF3D,Lian,Ouslem,Female,25,Some Travel,Human Resources,22,NY,Black or African American,2,Economics,HR Executive,Divorced,49131,1,No,2015-05-30,No,7,2,6,2,PR4096,6/29/2020,3,2,2,1,1,4,5,4,2,High School 
74F3-DF3D,Lian,Ouslem,Female,25,Some Travel,Human Resources,22,NY,Black or African American,2,Economics,HR Executive,Divorced,49131,1,No,2015-05-30,No,7,2,6,2,PR5101,6/29/2021,3,3,2,2,1,1,4,3,2,High School 
74F3-DF3D,Lian,Ouslem,Female,25,Some Travel,Human Resources,22,NY,Black or African American,2,Economics,HR Executive,Divorced,49131,1,No,2015-05-30,No,7,2,6,2,PR6199,6/29/2022,4,4,5,2,0,2,4,3,2,High School 
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,PR2209,3/26/2018,5,5,4,2,2,2,5,5,4,Masters 
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,PR2951,3/26/2019,5,3,3,3,2,5,3,2,4,Masters 
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,PR3815,3/25/2020,4,2,5,3,1,4,3,2,4,Masters 
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,PR4802,3/25/2021,4,5,3,1,2,4,4,3,4,Masters 
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,PR5873,3/25/2022,4,5,4,3,0,4,5,5,4,Masters 
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,PR2524,8/26/2018,3,4,2,3,0,5,5,5,1,No Formal Qualifications
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,PR3324,8/26/2019,5,3,5,2,0,5,5,5,1,No Formal Qualifications
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,PR4245,8/25/2020,5,2,4,1,1,4,5,4,1,No Formal Qualifications
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,PR5268,8/25/2021,5,3,5,3,0,3,4,3,1,No Formal Qualifications
65A0-5D04,Ginnifer,Grigoletti,Female,28,Frequent Traveller,Technology,20,CA,Black or African American,1,Computer Science,Data Scientist,Married,62016,3,No,2015-06-02,No,7,6,6,4,PR6374,8/25/2022,1,4,2,1,0,2,5,4,1,No Formal Qualifications
79C5-FE9D,Kerstin,Sponton,Non-Binary,28,Some Travel,Technology,5,CA,White,3,Information Systems,Machine Learning Engineer,Married,140377,1,Yes,2015-06-02,No,7,2,7,5,PR2515,8/19/2018,3,2,3,3,0,5,5,4,3,Bachelors 
79C5-FE9D,Kerstin,Sponton,Non-Binary,28,Some Travel,Technology,5,CA,White,3,Information Systems,Machine Learning Engineer,Married,140377,1,Yes,2015-06-02,No,7,2,7,5,PR3313,8/19/2019,3,3,3,3,0,3,5,4,3,Bachelors 
79C5-FE9D,Kerstin,Sponton,Non-Binary,28,Some Travel,Technology,5,CA,White,3,Information Systems,Machine Learning Engineer,Married,140377,1,Yes,2015-06-02,No,7,2,7,5,PR4231,8/18/2020,3,3,4,2,1,5,4,4,3,Bachelors 
79C5-FE9D,Kerstin,Sponton,Non-Binary,28,Some Travel,Technology,5,CA,White,3,Information Systems,Machine Learning Engineer,Married,140377,1,Yes,2015-06-02,No,7,2,7,5,PR5253,8/18/2021,4,2,3,2,0,4,4,4,3,Bachelors 
79C5-FE9D,Kerstin,Sponton,Non-Binary,28,Some Travel,Technology,5,CA,White,3,Information Systems,Machine Learning Engineer,Married,140377,1,Yes,2015-06-02,No,7,2,7,5,PR6358,8/18/2022,3,3,2,3,2,2,5,4,3,Bachelors 
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,PR2229,4/4/2018,4,3,4,1,2,4,5,5,1,No Formal Qualifications
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,PR2974,4/4/2019,4,2,2,2,0,4,3,2,1,No Formal Qualifications
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,PR3843,4/3/2020,4,5,3,2,0,4,4,4,1,No Formal Qualifications
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,PR4832,4/3/2021,4,3,1,3,2,4,4,4,1,No Formal Qualifications
B49A-7D79,Freedman,Kensington,Non-Binary,27,Some Travel,Technology,20,CA,White,1,Business Studies,Software Engineer,Single,22986,0,Yes,2015-06-02,No,7,6,7,0,PR5909,4/3/2022,5,3,2,1,1,2,3,3,1,No Formal Qualifications
E503-C500,Alexandro,De Pietri,Male,28,Some Travel,Technology,39,NY,Black or African American,5,Computer Science,Software Engineer,Single,81906,0,No,2015-06-04,No,7,4,4,1,PR2276,4/22/2018,3,5,5,1,1,3,5,5,5,Doctorate
E503-C500,Alexandro,De Pietri,Male,28,Some Travel,Technology,39,NY,Black or African American,5,Computer Science,Software Engineer,Single,81906,0,No,2015-06-04,No,7,4,4,1,PR3022,4/22/2019,3,3,3,2,3,2,3,3,5,Doctorate
E503-C500,Alexandro,De Pietri,Male,28,Some Travel,Technology,39,NY,Black or African American,5,Computer Science,Software Engineer,Single,81906,0,No,2015-06-04,No,7,4,4,1,PR3900,4/21/2020,5,2,5,3,1,4,5,4,5,Doctorate
E503-C500,Alexandro,De Pietri,Male,28,Some Travel,Technology,39,NY,Black or African American,5,Computer Science,Software Engineer,Single,81906,0,No,2015-06-04,No,7,4,4,1,PR4892,4/21/2021,3,4,5,3,3,4,4,4,5,Doctorate
E503-C500,Alexandro,De Pietri,Male,28,Some Travel,Technology,39,NY,Black or African American,5,Computer Science,Software Engineer,Single,81906,0,No,2015-06-04,No,7,4,4,1,PR5971,4/21/2022,5,3,5,2,1,2,4,4,5,Doctorate
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,3,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,PR2112,2/13/2018,5,4,2,3,3,4,5,5,3,Bachelors 
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,3,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,PR2843,2/13/2019,5,4,4,3,2,4,5,4,3,Bachelors 
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,3,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,PR3697,2/13/2020,4,4,3,1,2,5,5,4,3,Bachelors 
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,3,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,PR4669,2/12/2021,3,4,4,3,1,2,4,3,3,Bachelors 
388D-DB68,Maybelle,Hurler,Female,27,Some Travel,Human Resources,40,CA,White,3,Human Resources,Recruiter,Married,34320,1,No,2015-06-07,No,7,5,6,5,PR5732,2/12/2022,5,5,5,2,0,4,5,5,3,Bachelors 
A76C-AEB3,Oren,Milella,Male,25,Some Travel,Technology,10,CA,White,3,Business Studies,Machine Learning Engineer,Married,145905,2,Yes,2015-06-07,No,7,3,3,2,PR2605,10/24/2018,5,2,2,2,1,5,4,4,3,Bachelors 
A76C-AEB3,Oren,Milella,Male,25,Some Travel,Technology,10,CA,White,3,Business Studies,Machine Learning Engineer,Married,145905,2,Yes,2015-06-07,No,7,3,3,2,PR3420,10/24/2019,4,4,5,3,0,3,3,3,3,Bachelors 
A76C-AEB3,Oren,Milella,Male,25,Some Travel,Technology,10,CA,White,3,Business Studies,Machine Learning Engineer,Married,145905,2,Yes,2015-06-07,No,7,3,3,2,PR4360,10/23/2020,3,5,3,2,2,3,5,4,3,Bachelors 
